date,system,flow_taf
1996-04-30,SRBB,966.6580200195312
1996-05-31,SRBB,1053.114990234375
1996-06-30,SRBB,481.2770080566406
1996-07-31,SRBB,306.7590026855469
1996-08-31,SRBB,283.99200439453125
1996-09-30,SRBB,281.5039978027344
1996-10-31,SRBB,330.2250061035156
1996-11-30,SRBB,494.8500061035156
1996-12-31,SRBB,2298.714111328125
1997-01-31,SRBB,3075.055908203125
1997-02-28,SRBB,1031.5140380859375
1997-03-31,SRBB,707.6939697265625
1997-04-30,SRBB,621.4249877929688
1997-05-31,SRBB,463.7640075683594
1997-06-30,SRBB,359.260986328125
1997-07-31,SRBB,275.6889953613281
1997-08-31,SRBB,275.8479919433594
1997-09-30,SRBB,296.3699951171875
1997-10-31,SRBB,375.1539916992188
1997-11-30,SRBB,613.5850219726562
1997-12-31,SRBB,666.9849853515625
1998-01-31,SRBB,2620.555908203125
1998-02-28,SRBB,3960.469970703125
1998-03-31,SRBB,2099.6259765625
1998-04-30,SRBB,1541.1419677734375
1998-05-31,SRBB,1650.220947265625
1998-06-30,SRBB,1321.9620361328125
1998-07-31,SRBB,562.1370239257812
1998-08-31,SRBB,383.7619934082031
1998-09-30,SRBB,380.635009765625
1998-10-31,SRBB,425.7489929199219
1998-11-30,SRBB,768.2169799804688
1998-12-31,SRBB,941.7059936523438
1999-01-31,SRBB,953.2849731445312
1999-02-28,SRBB,1741.1610107421875
1999-03-31,SRBB,1589.8389892578125
1999-04-30,SRBB,1112.9229736328125
1999-05-31,SRBB,799.4749755859375
1999-06-30,SRBB,512.5020141601562
1999-07-31,SRBB,354.343994140625
1999-08-31,SRBB,320.7659912109375
1999-09-30,SRBB,335.2260131835937
1999-10-31,SRBB,372.6489868164063
1999-11-30,SRBB,425.8420104980469
1999-12-31,SRBB,412.9320068359375
2000-01-31,SRBB,1185.5439453125
2000-02-29,SRBB,2499.83203125
2000-03-31,SRBB,1792.9749755859375
2000-04-30,SRBB,1026.8900146484375
2000-05-31,SRBB,662.3499755859375
2000-06-30,SRBB,439.30999755859375
2000-07-31,SRBB,305.3720092773437
2000-08-31,SRBB,298.5
2000-09-30,SRBB,346.8580017089844
2000-10-31,SRBB,375.39300537109375
2000-11-30,SRBB,336.5060119628906
2000-12-31,SRBB,407.7250061035156
2001-01-31,SRBB,532.9320068359375
2001-02-28,SRBB,923.7249755859376
2001-03-31,SRBB,1067.4530029296875
2001-04-30,SRBB,584.8179931640625
2001-05-31,SRBB,460.9660034179688
2001-06-30,SRBB,316.156005859375
2001-07-31,SRBB,273.27099609375
2001-08-31,SRBB,272.57598876953125
2001-09-30,SRBB,275.9849853515625
2001-10-31,SRBB,292.6409912109375
2001-11-30,SRBB,557.343994140625
2001-12-31,SRBB,1507.2540283203125
2002-01-31,SRBB,1476.9510498046875
2002-02-28,SRBB,810.52001953125
2002-03-31,SRBB,828.8469848632812
2002-04-30,SRBB,650.2239990234375
2002-05-31,SRBB,506.8370056152344
2002-06-30,SRBB,330.5199890136719
2002-07-31,SRBB,272.5599975585937
2002-08-31,SRBB,270.31201171875
2002-09-30,SRBB,265.8519897460937
2002-10-31,SRBB,271.1520080566406
2002-11-30,SRBB,319.1419982910156
2002-12-31,SRBB,1898.7449951171875
2003-01-31,SRBB,1841.1729736328125
2003-02-28,SRBB,745.8090209960938
2003-03-31,SRBB,1015.02197265625
2003-04-30,SRBB,1225.302978515625
2003-05-31,SRBB,1248.876953125
2003-06-30,SRBB,489.4700012207031
2003-07-31,SRBB,320.5270080566406
2003-08-31,SRBB,282.54400634765625
2003-09-30,SRBB,286.4179992675781
2003-10-31,SRBB,285.9460144042969
2003-11-30,SRBB,349.7130126953125
2003-12-31,SRBB,1206.2979736328125
2004-01-31,SRBB,1098.7139892578125
2004-02-29,SRBB,2304.240966796875
2004-03-31,SRBB,1306.751953125
2004-04-30,SRBB,714.947021484375
2004-05-31,SRBB,520.1619873046875
2004-06-30,SRBB,365.1809997558594
2004-07-31,SRBB,316.2179870605469
2004-08-31,SRBB,243.197998046875
2004-09-30,SRBB,245.63299560546875
2004-10-31,SRBB,348.17401123046875
2004-11-30,SRBB,308.156005859375
2004-12-31,SRBB,882.5059814453125
2005-01-31,SRBB,970.2869873046876
2005-02-28,SRBB,751.8060302734375
2005-03-31,SRBB,1240.114013671875
2005-04-30,SRBB,873.8209838867188
2005-05-31,SRBB,1697.5040283203125
2005-06-30,SRBB,622.7940063476562
2005-07-31,SRBB,362.2699890136719
2005-08-31,SRBB,294.7909851074219
2005-09-30,SRBB,275.135009765625
2005-10-31,SRBB,299.2130126953125
2005-11-30,SRBB,392.4259948730469
2005-12-31,SRBB,2099.444091796875
2006-01-31,SRBB,2254.6240234375
2006-02-28,SRBB,1307.5340576171875
2006-03-31,SRBB,2203.576904296875
2006-04-30,SRBB,2855.612060546875
2006-05-31,SRBB,1281.7950439453125
2006-06-30,SRBB,604.3350219726562
2006-07-31,SRBB,375.697998046875
2006-08-31,SRBB,316.5920104980469
2006-09-30,SRBB,312.6390075683594
2006-10-31,SRBB,332.2059936523437
2006-11-30,SRBB,389.4429931640625
2006-12-31,SRBB,719.9810180664062
2007-01-31,SRBB,428.4280090332031
2007-02-28,SRBB,910.7410278320312
2007-03-31,SRBB,674.72900390625
2007-04-30,SRBB,441.0159912109375
2007-05-31,SRBB,364.5969848632813
2007-06-30,SRBB,263.52301025390625
2007-07-31,SRBB,242.031005859375
2007-08-31,SRBB,222.0030059814453
2007-09-30,SRBB,227.1289978027344
2007-10-31,SRBB,325.7409973144531
2007-11-30,SRBB,261.135986328125
2007-12-31,SRBB,427.2340087890625
2008-01-31,SRBB,996.823974609375
2008-02-29,SRBB,1003.0590209960938
2008-03-31,SRBB,701.7449951171875
2008-04-30,SRBB,454.8210144042969
2008-05-31,SRBB,523.2130126953125
2008-06-30,SRBB,297.6510009765625
2008-07-31,SRBB,224.9080047607422
2008-08-31,SRBB,224.06399536132807
2008-09-30,SRBB,190.5189971923828
2008-10-31,SRBB,265.7260131835937
2008-11-30,SRBB,316.84600830078125
2008-12-31,SRBB,301.6099853515625
2009-01-31,SRBB,318.0899963378906
2009-02-28,SRBB,1044.177978515625
2009-03-31,SRBB,1391.6700439453125
2009-04-30,SRBB,574.6849975585938
2009-05-31,SRBB,828.6680297851562
2009-06-30,SRBB,393.9200134277344
2009-07-31,SRBB,292.6780090332031
2009-08-31,SRBB,262.4100036621094
2009-09-30,SRBB,235.7550048828125
2009-10-31,SRBB,365.54400634765625
2009-11-30,SRBB,255.28900146484372
2009-12-31,SRBB,373.3299865722656
2010-01-31,SRBB,1576.7900390625
2010-02-28,SRBB,1356.29296875
2010-03-31,SRBB,925.4459838867188
2010-04-30,SRBB,1112.491943359375
2010-05-31,SRBB,834.906982421875
2010-06-30,SRBB,679.1119995117188
2010-07-31,SRBB,351.66900634765625
2010-08-31,SRBB,283.95098876953125
2010-09-30,SRBB,263.3009948730469
2010-10-31,SRBB,311.2900085449219
2010-11-30,SRBB,357.9010009765625
2010-12-31,SRBB,1346.217041015625
2011-01-31,SRBB,714.583984375
2011-02-28,SRBB,705.5919799804688
2011-03-31,SRBB,2335.173095703125
2011-04-30,SRBB,1367.97705078125
2011-05-31,SRBB,982.114990234375
2011-06-30,SRBB,809.9959716796875
2011-07-31,SRBB,422.8370056152344
2011-08-31,SRBB,303.5710144042969
2011-09-30,SRBB,279.36199951171875
2011-10-31,SRBB,351.71099853515625
2011-11-30,SRBB,341.0199890136719
2011-12-31,SRBB,311.4100036621094
2012-01-31,SRBB,446.2879943847656
2012-02-29,SRBB,350.1050109863281
2012-03-31,SRBB,1183.5469970703125
2012-04-30,SRBB,1124.0589599609375
2012-05-31,SRBB,551.114013671875
2012-06-30,SRBB,343.5379943847656
2012-07-31,SRBB,280.7850036621094
2012-08-31,SRBB,254.43499755859372
2012-09-30,SRBB,250.7949981689453
2012-10-31,SRBB,267.27099609375
2012-11-30,SRBB,546.7639770507812
2012-12-31,SRBB,1601.3310546875
2013-01-31,SRBB,573.0650024414062
2013-02-28,SRBB,468.5289916992188
2013-03-31,SRBB,540.3460083007812
2013-04-30,SRBB,565.843017578125
2013-05-31,SRBB,334.6789855957031
2013-06-30,SRBB,293.5809936523437
2013-07-31,SRBB,234.9750061035156
2013-08-31,SRBB,231.82200622558597
2013-09-30,SRBB,234.8459930419922
2013-10-31,SRBB,240.93499755859372
2013-11-30,SRBB,236.63699340820312
2013-12-31,SRBB,241.11399841308597
2014-01-31,SRBB,218.63699340820312
2014-02-28,SRBB,420.718994140625
2014-03-31,SRBB,879.385009765625
2014-04-30,SRBB,527.947998046875
2014-05-31,SRBB,293.9939880371094
2014-06-30,SRBB,238.1959991455078
2014-07-31,SRBB,215.24400329589844
2014-08-31,SRBB,214.3860015869141
2014-09-30,SRBB,211.1020050048828
2014-10-31,SRBB,262.4280090332031
2014-11-30,SRBB,261.6220092773437
2014-12-31,SRBB,1691.802978515625
2015-01-31,SRBB,431.0769958496094
2015-02-28,SRBB,1065.322998046875
2015-03-31,SRBB,347.5169982910156
2015-04-30,SRBB,307.447998046875
2015-05-31,SRBB,278.947998046875
2015-06-30,SRBB,249.2700042724609
2015-07-31,SRBB,220.42100524902344
2015-08-31,SRBB,198.14300537109372
2015-09-30,SRBB,210.7310028076172
2015-10-31,SRBB,219.37399291992188
2015-11-30,SRBB,211.6230010986328
2015-12-31,SRBB,505.4549865722656
2016-01-31,SRBB,1836.551025390625
2016-02-29,SRBB,804.2490234375
2016-03-31,SRBB,2422.635009765625
2016-04-30,SRBB,687.6510009765625
2016-05-31,SRBB,469.3760070800781
2016-06-30,SRBB,354.8970031738281
2016-07-31,SRBB,265.27398681640625
2016-08-31,SRBB,237.052001953125
2016-09-30,SRBB,240.58200073242188
2016-10-31,SRBB,433.4570007324219
2016-11-30,SRBB,598.8800048828125
2016-12-31,SRBB,1234.5279541015625
2017-01-31,SRBB,2470.534912109375
2017-02-28,SRBB,3870.9619140625
2017-03-31,SRBB,1854.2149658203125
2017-04-30,SRBB,1780.2010498046875
2017-05-31,SRBB,888.1240234375
2017-06-30,SRBB,537.677001953125
2017-07-31,SRBB,384.3190002441406
2017-08-31,SRBB,321.51300048828125
2017-09-30,SRBB,298.9280090332031
2017-10-31,SRBB,303.9769897460937
2017-11-30,SRBB,460.0960083007813
2017-12-31,SRBB,333.1619873046875
2018-01-31,SRBB,507.8059997558594
2018-02-28,SRBB,337.42401123046875
2018-03-31,SRBB,848.1240234375
2018-04-30,SRBB,811.718017578125
2018-05-31,SRBB,446.58599853515625
2018-06-30,SRBB,343.8330078125
2018-07-31,SRBB,271.7380065917969
2018-08-31,SRBB,250.81900024414065
2018-09-30,SRBB,251.38499450683597
2018-10-31,SRBB,269.7799987792969
2018-11-30,SRBB,305.8659973144531
2018-12-31,SRBB,469.72698974609375
2019-01-31,SRBB,1325.657958984375
2019-02-28,SRBB,2044.6209716796875
2019-03-31,SRBB,2324.87109375
2019-04-30,SRBB,1901.43798828125
2019-05-31,SRBB,1006.6840209960938
2019-06-30,SRBB,595.0130004882812
2019-07-31,SRBB,381.2579956054688
2019-08-31,SRBB,312.6969909667969
2019-09-30,SRBB,303.0580139160156
2019-10-31,SRBB,280.9849853515625
2019-11-30,SRBB,307.447998046875
2019-12-31,SRBB,617.9730224609375
2020-01-31,SRBB,646.9290161132812
2020-02-29,SRBB,446.1130065917969
2020-03-31,SRBB,422.4660034179688
2020-04-30,SRBB,546.5330200195312
2020-05-31,SRBB,490.2279968261719
2020-06-30,SRBB,332.7539978027344
2020-07-31,SRBB,274.96600341796875
2020-08-31,SRBB,249.5030059814453
2020-09-30,SRBB,249.13699340820312
2020-10-31,SRBB,258.68701171875
2020-11-30,SRBB,251.8800048828125
2020-12-31,SRBB,264.42999267578125
2021-01-31,SRBB,383.05999755859375
2021-02-28,SRBB,453.8210144042969
2021-03-31,SRBB,441.4400024414063
2021-04-30,SRBB,334.4540100097656
2021-05-31,SRBB,293.9649963378906
2021-06-30,SRBB,246.72999572753903
2021-07-31,SRBB,236.0249938964844
2021-08-31,SRBB,226.7350006103516
2021-09-30,SRBB,227.0019989013672
2021-10-31,SRBB,258.70001220703125
2021-11-30,SRBB,251.8999938964844
2021-12-31,SRBB,264.3999938964844
1920-10-31,ST,12.5
1920-11-30,ST,27.5
1920-12-31,ST,50.29999923706055
1921-01-31,ST,116.8000030517578
1921-02-28,ST,96.0
1921-03-31,ST,157.0
1921-04-30,ST,189.1000061035156
1921-05-31,ST,308.70001220703125
1921-06-30,ST,239.0
1921-07-31,ST,52.70000076293945
1921-08-31,ST,8.899999618530273
1921-09-30,ST,3.700000047683716
1921-10-31,ST,4.300000190734863
1921-11-30,ST,5.599999904632568
1921-12-31,ST,25.100000381469727
1922-01-31,ST,35.29999923706055
1922-02-28,ST,106.8000030517578
1922-03-31,ST,103.3000030517578
1922-04-30,ST,169.89999389648438
1922-05-31,ST,494.5
1922-06-30,ST,378.2999877929688
1922-07-31,ST,86.5
1922-08-31,ST,16.5
1922-09-30,ST,4.300000190734863
1922-10-31,ST,6.400000095367432
1922-11-30,ST,16.100000381469727
1922-12-31,ST,79.0
1923-01-31,ST,77.5
1923-02-28,ST,54.900001525878906
1923-03-31,ST,76.5
1923-04-30,ST,207.1999969482422
1923-05-31,ST,356.0
1923-06-30,ST,160.8000030517578
1923-07-31,ST,73.19999694824219
1923-08-31,ST,12.300000190734863
1923-09-30,ST,10.300000190734863
1923-10-31,ST,12.0
1923-11-30,ST,9.300000190734863
1923-12-31,ST,9.699999809265137
1924-01-31,ST,12.100000381469728
1924-02-29,ST,26.700000762939453
1924-03-31,ST,24.100000381469727
1924-04-30,ST,70.0
1924-05-31,ST,84.5
1924-06-30,ST,11.300000190734863
1924-07-31,ST,1.399999976158142
1924-08-31,ST,0.0
1924-09-30,ST,0.0
1924-10-31,ST,6.400000095367432
1924-11-30,ST,27.0
1924-12-31,ST,31.899999618530277
1925-01-31,ST,31.299999237060547
1925-02-28,ST,152.5
1925-03-31,ST,120.3000030517578
1925-04-30,ST,260.5
1925-05-31,ST,355.8999938964844
1925-06-30,ST,171.8000030517578
1925-07-31,ST,50.900001525878906
1925-08-31,ST,11.100000381469728
1925-09-30,ST,4.900000095367432
1925-10-31,ST,8.0
1925-11-30,ST,10.0
1925-12-31,ST,14.0
1926-01-31,ST,13.399999618530272
1926-02-28,ST,74.0
1926-03-31,ST,79.19999694824219
1926-04-30,ST,215.8000030517578
1926-05-31,ST,139.39999389648438
1926-06-30,ST,40.5
1926-07-31,ST,6.5
1926-08-31,ST,3.0
1926-09-30,ST,2.700000047683716
1926-10-31,ST,5.300000190734863
1926-11-30,ST,23.0
1926-12-31,ST,60.900001525878906
1927-01-31,ST,51.5
1927-02-28,ST,161.60000610351562
1927-03-31,ST,133.6999969482422
1927-04-30,ST,267.1000061035156
1927-05-31,ST,331.5
1927-06-30,ST,245.3000030517578
1927-07-31,ST,63.09999847412109
1927-08-31,ST,13.800000190734863
1927-09-30,ST,6.699999809265137
1927-10-31,ST,9.600000381469728
1927-11-30,ST,40.70000076293945
1927-12-31,ST,25.799999237060547
1928-01-31,ST,31.0
1928-02-29,ST,48.400001525878906
1928-03-31,ST,253.3999938964844
1928-04-30,ST,213.8999938964844
1928-05-31,ST,239.8000030517578
1928-06-30,ST,66.69999694824219
1928-07-31,ST,13.100000381469728
1928-08-31,ST,5.099999904632568
1928-09-30,ST,2.5
1928-10-31,ST,2.400000095367432
1928-11-30,ST,7.599999904632568
1928-12-31,ST,10.399999618530272
1929-01-31,ST,13.0
1929-02-28,ST,22.799999237060547
1929-03-31,ST,44.20000076293945
1929-04-30,ST,99.9000015258789
1929-05-31,ST,195.8000030517578
1929-06-30,ST,97.6999969482422
1929-07-31,ST,18.299999237060547
1929-08-31,ST,3.799999952316284
1929-09-30,ST,0.699999988079071
1929-10-31,ST,0.6000000238418579
1929-11-30,ST,3.799999952316284
1929-12-31,ST,19.600000381469727
1930-01-31,ST,30.700000762939453
1930-02-28,ST,48.400001525878906
1930-03-31,ST,104.4000015258789
1930-04-30,ST,183.5
1930-05-31,ST,169.0
1930-06-30,ST,133.3000030517578
1930-07-31,ST,27.299999237060547
1930-08-31,ST,5.400000095367432
1930-09-30,ST,5.699999809265137
1930-10-31,ST,8.100000381469727
1930-11-30,ST,9.600000381469728
1930-12-31,ST,8.0
1931-01-31,ST,13.699999809265137
1931-02-28,ST,21.100000381469727
1931-03-31,ST,38.70000076293945
1931-04-30,ST,92.5999984741211
1931-05-31,ST,92.0999984741211
1931-06-30,ST,24.700000762939453
1931-07-31,ST,6.0
1931-08-31,ST,0.4000000059604645
1931-09-30,ST,0.0
1931-10-31,ST,3.0
1931-11-30,ST,5.400000095367432
1931-12-31,ST,57.59999847412109
1932-01-31,ST,42.70000076293945
1932-02-29,ST,131.5
1932-03-31,ST,117.0
1932-04-30,ST,204.0
1932-05-31,ST,384.5
1932-06-30,ST,298.5
1932-07-31,ST,84.80000305175781
1932-08-31,ST,18.600000381469727
1932-09-30,ST,5.300000190734863
1932-10-31,ST,6.099999904632568
1932-11-30,ST,4.400000095367432
1932-12-31,ST,7.800000190734863
1933-01-31,ST,12.199999809265137
1933-02-28,ST,13.699999809265137
1933-03-31,ST,37.70000076293945
1933-04-30,ST,105.5
1933-05-31,ST,178.10000610351562
1933-06-30,ST,205.8000030517578
1933-07-31,ST,27.700000762939453
1933-08-31,ST,6.300000190734863
1933-09-30,ST,4.099999904632568
1933-10-31,ST,2.5999999046325684
1933-11-30,ST,6.699999809265137
1933-12-31,ST,19.600000381469727
1934-01-31,ST,28.600000381469727
1934-02-28,ST,44.70000076293945
1934-03-31,ST,100.5
1934-04-30,ST,99.5
1934-05-31,ST,69.0999984741211
1934-06-30,ST,42.0
1934-07-31,ST,8.800000190734863
1934-08-31,ST,1.399999976158142
1934-09-30,ST,0.699999988079071
1934-10-31,ST,4.0
1934-11-30,ST,16.399999618530273
1934-12-31,ST,19.600000381469727
1935-01-31,ST,42.79999923706055
1935-02-28,ST,47.29999923706055
1935-03-31,ST,69.5
1935-04-30,ST,314.79998779296875
1935-05-31,ST,379.0
1935-06-30,ST,249.3999938964844
1935-07-31,ST,53.09999847412109
1935-08-31,ST,13.199999809265137
1935-09-30,ST,4.400000095367432
1935-10-31,ST,7.5
1935-11-30,ST,7.900000095367432
1935-12-31,ST,8.300000190734863
1936-01-31,ST,54.20000076293945
1936-02-29,ST,206.3999938964844
1936-03-31,ST,153.60000610351562
1936-04-30,ST,287.8999938964844
1936-05-31,ST,331.8999938964844
1936-06-30,ST,193.1999969482422
1936-07-31,ST,51.29999923706055
1936-08-31,ST,12.0
1936-09-30,ST,7.699999809265137
1936-10-31,ST,7.0
1936-11-30,ST,6.099999904632568
1936-12-31,ST,11.600000381469728
1937-01-31,ST,23.299999237060547
1937-02-28,ST,110.0
1937-03-31,ST,124.1999969482422
1937-04-30,ST,192.3000030517578
1937-05-31,ST,411.2999877929688
1937-06-30,ST,167.3000030517578
1937-07-31,ST,39.20000076293945
1937-08-31,ST,11.199999809265137
1937-09-30,ST,5.300000190734863
1937-10-31,ST,6.599999904632568
1937-11-30,ST,9.399999618530272
1937-12-31,ST,178.39999389648438
1938-01-31,ST,50.400001525878906
1938-02-28,ST,174.0
1938-03-31,ST,239.0
1938-04-30,ST,301.3999938964844
1938-05-31,ST,541.2999877929688
1938-06-30,ST,391.8999938964844
1938-07-31,ST,113.0
1938-08-31,ST,27.700000762939453
1938-09-30,ST,11.699999809265137
1938-10-31,ST,17.56999969482422
1938-11-30,ST,21.32999992370605
1938-12-31,ST,15.899999618530272
1939-01-31,ST,21.670000076293945
1939-02-28,ST,21.989999771118164
1939-03-31,ST,73.94000244140625
1939-04-30,ST,179.1999969482422
1939-05-31,ST,110.4800033569336
1939-06-30,ST,43.75
1939-07-31,ST,13.079999923706056
1939-08-31,ST,2.180000066757202
1939-09-30,ST,4.96999979019165
1939-10-31,ST,15.479999542236328
1939-11-30,ST,9.239999771118164
1939-12-31,ST,11.399999618530272
1940-01-31,ST,128.1699981689453
1940-02-29,ST,172.85000610351562
1940-03-31,ST,264.1600036621094
1940-04-30,ST,257.0199890136719
1940-05-31,ST,345.7200012207031
1940-06-30,ST,154.66000366210938
1940-07-31,ST,30.01000022888184
1940-08-31,ST,7.800000190734863
1940-09-30,ST,3.900000095367432
1940-10-31,ST,7.800000190734863
1940-11-30,ST,7.0
1940-12-31,ST,45.400001525878906
1941-01-31,ST,55.29999923706055
1941-02-28,ST,108.3000030517578
1941-03-31,ST,161.39999389648438
1941-04-30,ST,184.1000061035156
1941-05-31,ST,433.1000061035156
1941-06-30,ST,232.8000030517578
1941-07-31,ST,81.4000015258789
1941-08-31,ST,17.399999618530273
1941-09-30,ST,4.400000095367432
1941-10-31,ST,11.100000381469728
1941-11-30,ST,12.399999618530272
1941-12-31,ST,75.80000305175781
1942-01-31,ST,115.3000030517578
1942-02-28,ST,102.5999984741211
1942-03-31,ST,105.1999969482422
1942-04-30,ST,248.8999938964844
1942-05-31,ST,354.3999938964844
1942-06-30,ST,323.29998779296875
1942-07-31,ST,111.5999984741211
1942-08-31,ST,18.299999237060547
1942-09-30,ST,6.5
1942-10-31,ST,7.039999961853027
1942-11-30,ST,43.7400016784668
1942-12-31,ST,58.68999862670898
1943-01-31,ST,164.4499969482422
1943-02-28,ST,117.62999725341795
1943-03-31,ST,301.739990234375
1943-04-30,ST,307.6700134277344
1943-05-31,ST,299.3500061035156
1943-06-30,ST,174.3800048828125
1943-07-31,ST,66.02999877929688
1943-08-31,ST,18.549999237060547
1943-09-30,ST,5.670000076293945
1943-10-31,ST,7.960000038146973
1943-11-30,ST,7.400000095367432
1943-12-31,ST,11.31999969482422
1944-01-31,ST,19.01000022888184
1944-02-29,ST,31.32999992370605
1944-03-31,ST,68.81999969482422
1944-04-30,ST,99.94000244140624
1944-05-31,ST,258.6700134277344
1944-06-30,ST,123.41999816894533
1944-07-31,ST,38.25
1944-08-31,ST,7.889999866485596
1944-09-30,ST,1.7999999523162842
1944-10-31,ST,6.78000020980835
1944-11-30,ST,48.119998931884766
1944-12-31,ST,44.33000183105469
1945-01-31,ST,36.77999877929688
1945-02-28,ST,183.2400054931641
1945-03-31,ST,97.4000015258789
1945-04-30,ST,207.52999877929688
1945-05-31,ST,332.6300048828125
1945-06-30,ST,229.50999450683597
1945-07-31,ST,69.94000244140625
1945-08-31,ST,13.81999969482422
1945-09-30,ST,7.079999923706055
1945-10-31,ST,22.07999992370605
1945-11-30,ST,50.290000915527344
1945-12-31,ST,125.9000015258789
1946-01-31,ST,86.05000305175781
1946-02-28,ST,49.09000015258789
1946-03-31,ST,114.73999786376952
1946-04-30,ST,237.6300048828125
1946-05-31,ST,306.17999267578125
1946-06-30,ST,135.24000549316406
1946-07-31,ST,36.040000915527344
1946-08-31,ST,9.529999732971191
1946-09-30,ST,5.28000020980835
1946-10-31,ST,10.0600004196167
1946-11-30,ST,30.479999542236328
1946-12-31,ST,31.739999771118164
1947-01-31,ST,21.8700008392334
1947-02-28,ST,45.47999954223633
1947-03-31,ST,93.6999969482422
1947-04-30,ST,135.9600067138672
1947-05-31,ST,181.52999877929688
1947-06-30,ST,61.65999984741211
1947-07-31,ST,14.399999618530272
1947-08-31,ST,5.320000171661377
1947-09-30,ST,1.5099999904632568
1947-10-31,ST,16.8700008392334
1947-11-30,ST,9.199999809265137
1947-12-31,ST,10.1899995803833
1948-01-31,ST,24.489999771118164
1948-02-29,ST,17.579999923706055
1948-03-31,ST,38.22999954223633
1948-04-30,ST,155.55999755859375
1948-05-31,ST,315.6600036621094
1948-06-30,ST,247.19000244140625
1948-07-31,ST,51.02000045776367
1948-08-31,ST,10.170000076293944
1948-09-30,ST,1.5499999523162842
1948-10-31,ST,5.150000095367432
1948-11-30,ST,13.050000190734863
1948-12-31,ST,16.700000762939453
1949-01-31,ST,15.239999771118164
1949-02-28,ST,18.86000061035156
1949-03-31,ST,61.04999923706055
1949-04-30,ST,194.1100006103516
1949-05-31,ST,277.0599975585937
1949-06-30,ST,115.0199966430664
1949-07-31,ST,20.209999084472656
1949-08-31,ST,6.78000020980835
1949-09-30,ST,1.950000047683716
1949-10-31,ST,4.389999866485596
1949-11-30,ST,6.78000020980835
1949-12-31,ST,7.929999828338623
1950-01-31,ST,42.33000183105469
1950-02-28,ST,72.95999908447266
1950-03-31,ST,95.30999755859376
1950-04-30,ST,254.67999267578125
1950-05-31,ST,338.9700012207031
1950-06-30,ST,193.6100006103516
1950-07-31,ST,45.040000915527344
1950-08-31,ST,8.779999732971191
1950-09-30,ST,5.340000152587891
1950-10-31,ST,10.170000076293944
1950-11-30,ST,366.260009765625
1950-12-31,ST,412.2099914550781
1951-01-31,ST,119.5199966430664
1951-02-28,ST,113.4800033569336
1951-03-31,ST,127.08999633789062
1951-04-30,ST,175.1199951171875
1951-05-31,ST,208.94000244140625
1951-06-30,ST,114.41999816894533
1951-07-31,ST,32.279998779296875
1951-08-31,ST,9.420000076293944
1951-09-30,ST,4.789999961853027
1951-10-31,ST,10.359999656677246
1951-11-30,ST,16.68000030517578
1951-12-31,ST,57.720001220703125
1952-01-31,ST,105.93000030517578
1952-02-29,ST,105.83999633789062
1952-03-31,ST,142.05999755859375
1952-04-30,ST,333.9100036621094
1952-05-31,ST,590.0
1952-06-30,ST,370.0400085449219
1952-07-31,ST,143.5800018310547
1952-08-31,ST,33.83000183105469
1952-09-30,ST,9.420000076293944
1952-10-31,ST,5.710000038146973
1952-11-30,ST,10.640000343322754
1952-12-31,ST,24.450000762939453
1953-01-31,ST,76.5199966430664
1953-02-28,ST,40.970001220703125
1953-03-31,ST,73.12999725341797
1953-04-30,ST,209.22000122070312
1953-05-31,ST,191.9199981689453
1953-06-30,ST,230.6999969482422
1953-07-31,ST,87.20999908447266
1953-08-31,ST,13.010000228881836
1953-09-30,ST,3.640000104904175
1953-10-31,ST,6.679999828338623
1953-11-30,ST,9.5600004196167
1953-12-31,ST,11.65999984741211
1954-01-31,ST,20.940000534057617
1954-02-28,ST,43.900001525878906
1954-03-31,ST,145.39999389648438
1954-04-30,ST,263.8599853515625
1954-05-31,ST,261.0299987792969
1954-06-30,ST,90.26000213623048
1954-07-31,ST,25.46999931335449
1954-08-31,ST,5.599999904632568
1954-09-30,ST,4.03000020980835
1954-10-31,ST,5.429999828338623
1954-11-30,ST,9.149999618530272
1954-12-31,ST,24.56999969482422
1955-01-31,ST,37.47999954223633
1955-02-28,ST,36.709999084472656
1955-03-31,ST,54.040000915527344
1955-04-30,ST,101.79000091552734
1955-05-31,ST,229.3800048828125
1955-06-30,ST,147.5399932861328
1955-07-31,ST,27.239999771118164
1955-08-31,ST,6.53000020980835
1955-09-30,ST,0.9399999976158142
1955-10-31,ST,4.199999809265137
1955-11-30,ST,9.0
1955-12-31,ST,365.1000061035156
1956-01-31,ST,274.1000061035156
1956-02-29,ST,102.4000015258789
1956-03-31,ST,120.5999984741211
1956-04-30,ST,204.1999969482422
1956-05-31,ST,396.2000122070313
1956-06-30,ST,283.0
1956-07-31,ST,93.4000015258789
1956-08-31,ST,20.100000381469727
1956-09-30,ST,10.399999618530272
1956-10-31,ST,11.199999809265137
1956-11-30,ST,16.200000762939453
1956-12-31,ST,13.5
1957-01-31,ST,14.600000381469728
1957-02-28,ST,61.29999923706055
1957-03-31,ST,115.8000030517578
1957-04-30,ST,136.1999969482422
1957-05-31,ST,280.6000061035156
1957-06-30,ST,188.5
1957-07-31,ST,38.09999847412109
1957-08-31,ST,10.800000190734863
1957-09-30,ST,7.199999809265137
1957-10-31,ST,12.539999961853027
1957-11-30,ST,14.68000030517578
1957-12-31,ST,19.049999237060547
1958-01-31,ST,35.08000183105469
1958-02-28,ST,117.44000244140624
