basin,model,dp,dt,annual,freshet,maxmon,minmon,pct_annual,pct_freshet,pct_maxmon,pct_minmon
SCC,Hybrid raw,-0.0,0.5,283.8995,119.8292,49.4572,3.0459,0.7416,-3.5906,5.2335,-10.3124
ISB,Hybrid raw,-0.0,0.5,876.5895,538.8651,188.9041,20.1638,-0.6974,-3.4708,-1.8467,-5.0143
SHA,Hybrid raw,-0.0,1.0,5246.9009,1494.1702,764.5842,190.5311,0.5196,-5.3078,1.7131,-1.9875
BND,Hybrid raw,-0.0,1.0,7602.6023,2061.4374,1130.1509,261.3291,0.4306,-4.2809,1.4203,-1.7976
ORO,Hybrid raw,-0.0,1.0,3744.7623,1289.2393,644.9734,51.2849,1.2773,-9.6909,7.9758,-4.8107
YRS,Hybrid raw,-0.0,1.0,1924.2071,727.618,328.9031,19.7544,0.4423,-12.2124,0.6432,-9.8307
FOL,Hybrid raw,-0.0,1.0,2439.9022,1010.5679,434.0296,14.5663,-0.0397,-11.1539,-2.4869,-12.8585
MKM,Hybrid raw,-0.0,1.0,654.8346,370.3807,149.0542,3.6618,-2.4187,-11.0499,-5.4914,-21.8139
NHG,Hybrid raw,-0.0,1.0,126.2394,22.4108,31.6997,0.5981,2.1451,-1.703,2.9157,16.8307
NML,Hybrid raw,-0.0,1.0,958.5887,488.7447,182.4628,19.2328,0.1317,-8.7188,-4.5995,-7.9585
TLG,Hybrid raw,-0.0,1.0,1790.3992,1076.1505,410.8487,16.5282,-1.5328,-7.8968,-0.5869,-12.5384
MRC,Hybrid raw,-0.0,1.0,832.7697,500.5578,197.2843,2.3988,-1.9108,-9.4643,-3.7149,-27.4824
MIL,Hybrid raw,-0.0,1.0,1599.5825,1096.2694,402.713,17.7343,-1.8947,-5.5057,2.9965,-10.7777
PNF,Hybrid raw,-0.0,1.0,1479.6791,1031.6377,383.6444,17.7275,-1.4453,-4.6627,4.2112,-9.7384
TRM,Hybrid raw,-0.0,1.0,387.5604,236.8557,90.6225,3.3026,-1.3245,-7.8224,-2.1414,-18.0939
SCC,Hybrid raw,-0.0,1.0,286.7435,116.0334,51.7822,2.7751,1.7508,-6.6445,10.1805,-18.2874
ISB,Hybrid raw,-0.0,1.0,870.4691,518.1621,183.8323,19.2284,-1.3907,-7.1794,-4.482,-9.4209
SHA,Hybrid raw,-0.0,1.5,5258.1418,1461.0814,767.996,189.4006,0.7349,-7.4048,2.167,-2.5691
BND,Hybrid raw,-0.0,1.5,7616.3519,2025.1629,1141.8523,259.8494,0.6123,-5.9652,2.4704,-2.3537
ORO,Hybrid raw,-0.0,1.5,3773.5906,1235.4157,663.8322,50.7571,2.057,-13.4612,11.133,-5.7905
YRS,Hybrid raw,-0.0,1.5,1929.6629,682.3975,342.2878,19.0841,0.7271,-17.6683,4.7388,-12.8902
FOL,Hybrid raw,-0.0,1.5,2443.8812,954.5386,442.7508,13.8976,0.1233,-16.0798,-0.5276,-16.8592
MKM,Hybrid raw,-0.0,1.5,647.2183,346.1313,141.1155,3.2416,-3.5536,-16.8736,-10.5249,-30.7854
NHG,Hybrid raw,-0.0,1.5,127.3528,22.2499,32.0383,0.6477,3.046,-2.4087,4.0148,26.5106
NML,Hybrid raw,-0.0,1.5,960.3342,462.5172,173.8599,18.5969,0.314,-13.6172,-9.0975,-11.0014
TLG,Hybrid raw,-0.0,1.5,1777.1858,1024.9875,402.5122,15.64,-2.2595,-12.2757,-2.6041,-17.2381
MRC,Hybrid raw,-0.0,1.5,826.2263,472.7714,189.534,2.1058,-2.6815,-14.4901,-7.4974,-36.3408
MIL,Hybrid raw,-0.0,1.5,1584.0543,1057.3428,401.2289,16.411,-2.8471,-8.8611,2.6169,-17.4353
PNF,Hybrid raw,-0.0,1.5,1469.0188,1000.5317,383.7638,16.5651,-2.1553,-7.5373,4.2436,-15.657
TRM,Hybrid raw,-0.0,1.5,385.2991,225.4743,87.3489,3.0625,-1.9003,-12.2517,-5.6764,-24.0486
SCC,Hybrid raw,-0.0,1.5,288.8203,112.4062,53.6285,2.57,2.4877,-9.5628,14.1091,-24.3243
ISB,Hybrid raw,-0.0,1.5,864.1246,497.0162,177.9317,18.3942,-2.1094,-10.9674,-7.548,-13.3504
SHA,Hybrid raw,-0.0,2.0,5267.9782,1433.848,770.7559,188.6668,0.9234,-9.1307,2.5342,-2.9465
BND,Hybrid raw,-0.0,2.0,7628.4982,1994.9472,1153.4867,258.8114,0.7727,-7.3683,3.5145,-2.7437
ORO,Hybrid raw,-0.0,2.0,3803.3057,1188.8726,680.3919,50.5286,2.8606,-16.7215,13.9053,-6.2146
YRS,Hybrid raw,-0.0,2.0,1935.788,642.1761,353.7918,18.619,1.0468,-22.521,8.259,-15.0129
FOL,Hybrid raw,-0.0,2.0,2450.0154,903.8162,458.2394,13.4338,0.3746,-20.5392,2.9523,-19.6336
MKM,Hybrid raw,-0.0,2.0,639.944,321.9395,131.5837,2.8781,-4.6376,-22.6835,-16.5687,-38.5465
NHG,Hybrid raw,-0.0,2.0,128.1413,22.1028,32.2781,0.7039,3.684,-3.0541,4.7936,37.4824
NML,Hybrid raw,-0.0,2.0,963.1884,435.818,164.7243,18.0694,0.6122,-18.6037,-13.8741,-13.526
TLG,Hybrid raw,-0.0,2.0,1764.3754,970.8488,388.4749,14.8763,-2.9641,-16.9092,-6.0007,-21.2797
MRC,Hybrid raw,-0.0,2.0,820.7032,444.8722,179.4512,1.9013,-3.3321,-19.5362,-12.4183,-42.5215
MIL,Hybrid raw,-0.0,2.0,1568.2746,1014.4786,394.6764,15.3771,-3.8149,-12.5558,0.9411,-22.6366
PNF,Hybrid raw,-0.0,2.0,1457.4539,964.2233,378.2599,15.4077,-2.9256,-10.8927,2.7486,-21.55
TRM,Hybrid raw,-0.0,2.0,382.8634,213.4264,83.0888,2.8835,-2.5204,-16.9405,-10.2767,-28.4861
SCC,Hybrid raw,-0.0,2.0,291.1225,109.0515,55.3629,2.4125,3.3046,-12.2619,17.7995,-28.9624
ISB,Hybrid raw,-0.0,2.0,857.1627,475.5034,171.4297,17.3396,-2.8981,-14.8211,-10.9263,-18.3185
SHA,Hybrid raw,-0.0,2.5,5277.1237,1411.1773,778.8354,188.2698,1.0986,-10.5674,3.609,-3.1508
BND,Hybrid raw,-0.0,2.5,7639.5377,1969.3097,1163.1553,258.1423,0.9185,-8.5587,4.3821,-2.9952
ORO,Hybrid raw,-0.0,2.5,3833.5431,1148.3817,695.2789,50.4977,3.6784,-19.5578,16.3975,-6.2719
YRS,Hybrid raw,-0.0,2.5,1942.6324,606.8232,363.5647,18.3083,1.4041,-26.7863,11.2495,-16.431
FOL,Hybrid raw,-0.0,2.5,2457.9738,857.9735,472.2593,13.1332,0.7007,-24.5695,6.1021,-21.4321
MKM,Hybrid raw,-0.0,2.5,633.0811,297.4569,126.4032,2.6002,-5.6603,-28.5632,-19.8533,-44.4801
NHG,Hybrid raw,-0.0,2.5,128.7169,21.9826,32.4584,0.7631,4.1498,-3.5813,5.3789,49.0539
NML,Hybrid raw,-0.0,2.5,967.0596,409.0049,167.5098,17.6305,1.0165,-23.6115,-12.4177,-15.6262
TLG,Hybrid raw,-0.0,2.5,1753.0989,914.8288,368.8882,14.1832,-3.5843,-21.7037,-10.7401,-24.9473
MRC,Hybrid raw,-0.0,2.5,816.3561,416.4884,167.1029,1.7663,-3.8441,-24.6699,-18.445,-46.6041
MIL,Hybrid raw,-0.0,2.5,1551.6905,968.6913,383.5027,14.5724,-4.832,-16.5025,-1.9167,-26.6856
PNF,Hybrid raw,-0.0,2.5,1443.907,923.39,367.6996,14.5105,-3.8279,-14.6663,-0.12,-26.1181
TRM,Hybrid raw,-0.0,2.5,380.5344,201.6011,77.9391,2.7646,-3.1134,-21.5425,-15.8376,-31.4354
SCC,Hybrid raw,-0.0,2.5,292.6277,106.1314,56.4198,2.3011,3.8387,-14.6112,20.0484,-32.243
ISB,Hybrid raw,-0.0,2.5,850.3971,454.0387,164.2919,16.493,-3.6645,-18.6661,-14.6351,-22.3062
SHA,Hybrid raw,-0.0,3.0,5286.147,1391.9544,785.4747,188.125,1.2714,-11.7857,4.4922,-3.2253
BND,Hybrid raw,-0.0,3.0,7650.1161,1947.0771,1171.4738,257.7362,1.0583,-9.591,5.1286,-3.1478
ORO,Hybrid raw,-0.0,3.0,3864.4301,1113.1144,708.4517,50.5753,4.5137,-22.0282,18.6028,-6.1279
YRS,Hybrid raw,-0.0,3.0,1950.3916,576.5592,371.6374,18.1298,1.8091,-30.4377,13.7197,-17.2462
FOL,Hybrid raw,-0.0,3.0,2466.896,816.6515,484.5189,12.9721,1.0662,-28.2024,8.8565,-22.3961
MKM,Hybrid raw,-0.0,3.0,626.8596,274.4765,126.786,2.4065,-6.5874,-34.0821,-19.6107,-48.6157
NHG,Hybrid raw,-0.0,3.0,129.1465,21.8819,32.556,0.8328,4.4974,-4.0227,5.6956,62.6583
NML,Hybrid raw,-0.0,3.0,971.5773,383.73,168.8684,17.294,1.4884,-28.332,-11.7073,-17.2368
TLG,Hybrid raw,-0.0,3.0,1742.9881,857.0562,343.7005,13.551,-4.1403,-26.6482,-16.8347,-28.2926
MRC,Hybrid raw,-0.0,3.0,813.1292,388.1246,166.2275,1.681,-4.2242,-29.8001,-18.8722,-49.1813
MIL,Hybrid raw,-0.0,3.0,1535.115,919.344,367.5058,13.9232,-5.8486,-20.756,-6.008,-29.9515
PNF,Hybrid raw,-0.0,3.0,1426.0976,875.3204,351.5137,13.7908,-5.0141,-19.1085,-4.5166,-29.7823
TRM,Hybrid raw,-0.0,3.0,378.2233,189.9349,75.4159,2.6897,-3.7018,-26.0827,-18.5622,-33.2929
SCC,Hybrid raw,-0.0,3.0,293.9668,103.4403,57.4054,2.228,4.3139,-16.7764,22.1454,-34.3951
ISB,Hybrid raw,-0.0,3.0,844.2522,433.3279,156.5382,15.8286,-4.3606,-22.3761,-18.6639,-25.4362
SHA,Hybrid raw,-0.0,3.5,5295.1234,1375.7382,791.0105,188.1868,1.4434,-12.8133,5.2287,-3.1935
BND,Hybrid raw,-0.0,3.5,7660.0774,1927.8355,1178.5717,257.5459,1.1899,-10.4845,5.7656,-3.2193
ORO,Hybrid raw,-0.0,3.5,3895.2688,1081.3457,719.9878,50.6923,5.3478,-24.2535,20.5341,-5.9107
YRS,Hybrid raw,-0.0,3.5,1958.8794,550.1266,378.7642,18.0442,2.2522,-33.6268,15.9005,-17.6367
FOL,Hybrid raw,-0.0,3.5,2476.7048,779.7286,495.4169,12.934,1.468,-31.4486,11.3049,-22.624
MKM,Hybrid raw,-0.0,3.5,621.2976,252.7512,125.7094,2.2897,-7.4163,-39.2996,-20.2932,-51.1098
NHG,Hybrid raw,-0.0,3.5,129.4488,21.803,32.6473,0.9126,4.7419,-4.369,5.9921,78.2567
NML,Hybrid raw,-0.0,3.5,976.4169,359.1961,172.3169,17.0408,1.994,-32.9141,-9.9043,-18.4485
TLG,Hybrid raw,-0.0,3.5,1733.9878,798.8054,337.5061,12.9802,-4.6353,-31.6336,-18.3336,-31.3131
MRC,Hybrid raw,-0.0,3.5,811.0306,360.4534,167.2263,1.6398,-4.4714,-34.805,-18.3848,-50.4277
MIL,Hybrid raw,-0.0,3.5,1518.1889,867.4035,347.255,13.3917,-6.8867,-25.2331,-11.1872,-32.6255
PNF,Hybrid raw,-0.0,3.5,1406.2492,823.151,330.7649,13.2248,-6.3361,-23.9297,-10.1527,-32.6642
TRM,Hybrid raw,-0.0,3.5,376.0828,178.8387,75.8003,2.6518,-4.2468,-30.401,-18.1472,-34.2335
SCC,Hybrid raw,-0.0,3.5,295.0417,101.0043,58.0732,2.1817,4.6954,-18.7363,23.5663,-35.7584
ISB,Hybrid raw,-0.0,3.5,837.7897,412.5792,150.6222,15.3222,-5.0927,-26.0929,-21.7377,-27.8216
SHA,Hybrid raw,-0.0,4.0,5304.5349,1361.9654,797.9824,188.4154,1.6237,-13.6862,6.1561,-3.0759
BND,Hybrid raw,-0.0,4.0,7669.7311,1911.0049,1185.2964,257.5179,1.3174,-11.266,6.3691,-3.2298
ORO,Hybrid raw,-0.0,4.0,3926.1962,1053.1159,730.1642,50.8387,6.1842,-26.231,22.2377,-5.6389
YRS,Hybrid raw,-0.0,4.0,1968.0611,527.0574,384.6449,18.05,2.7314,-36.4101,17.7,-17.6103
FOL,Hybrid raw,-0.0,4.0,2487.2514,745.9544,505.2382,13.0004,1.9001,-34.4179,13.5115,-22.2267
MKM,Hybrid raw,-0.0,4.0,616.5293,233.0772,125.3429,2.2445,-8.1268,-44.0245,-20.5256,-52.0744
NHG,Hybrid raw,-0.0,4.0,129.5078,21.7397,32.6598,0.9738,4.7897,-4.6468,6.0325,90.2094
NML,Hybrid raw,-0.0,4.0,981.4003,336.6939,179.0003,16.8618,2.5145,-37.1168,-6.4099,-19.3049
TLG,Hybrid raw,-0.0,4.0,1725.7093,739.9725,338.6314,12.5065,-5.0906,-36.6689,-18.0613,-33.8195
MRC,Hybrid raw,-0.0,4.0,809.611,333.4893,166.3966,1.6313,-4.6386,-39.6819,-18.7897,-50.6857
MIL,Hybrid raw,-0.0,4.0,1501.2809,812.7303,322.8333,12.9558,-7.9237,-29.9457,-17.4333,-34.8187
PNF,Hybrid raw,-0.0,4.0,1384.3308,768.5601,306.1852,12.8,-7.796,-28.9746,-16.8294,-34.8272
TRM,Hybrid raw,-0.0,4.0,374.1326,168.3646,75.5297,2.6453,-4.7433,-34.4772,-18.4394,-34.3938
SCC,Hybrid raw,-0.0,4.0,295.9249,99.093,58.5408,2.1659,5.0088,-20.2741,24.5614,-36.224
ISB,Hybrid raw,-0.0,4.0,831.3614,392.4038,151.0459,14.9552,-5.8209,-29.707,-21.5176,-29.5506
SHA,Hybrid raw,0.05,0.0,5524.5196,1666.9174,800.2638,198.4234,5.8381,5.64,6.4596,2.0724
BND,Hybrid raw,0.05,0.0,8021.4591,2274.5128,1191.0545,271.2794,5.9637,5.6129,6.8858,1.9415
ORO,Hybrid raw,0.05,0.0,3987.1222,1531.1847,642.0278,56.8527,7.832,7.2569,7.4827,5.5237
YRS,Hybrid raw,0.05,0.0,2067.8384,887.2181,347.9631,23.3608,7.9398,7.0435,6.4754,6.6311
FOL,Hybrid raw,0.05,0.0,2648.6005,1222.8723,474.6832,18.1072,8.5104,7.5113,6.6467,8.324
MKM,Hybrid raw,0.05,0.0,728.2211,447.0734,167.1271,5.2483,8.5171,7.3685,5.9678,12.0626
NHG,Hybrid raw,0.05,0.0,141.8428,26.0059,35.1515,0.5544,14.7704,14.0655,14.1222,8.2864
NML,Hybrid raw,0.05,0.0,1031.3703,575.4432,203.2497,22.0379,7.7343,7.4736,6.2689,5.4661
TLG,Hybrid raw,0.05,0.0,1953.9005,1246.3169,434.6115,20.3407,7.4593,6.667,5.163,7.6365
MRC,Hybrid raw,0.05,0.0,925.568,596.3346,217.9698,3.7933,9.0196,7.8588,6.3808,14.6737
MIL,Hybrid raw,0.05,0.0,1754.7243,1243.3072,414.0264,21.4251,7.6204,7.1684,5.89,7.791
PNF,Hybrid raw,0.05,0.0,1611.1818,1157.0468,389.3015,20.9962,7.3135,6.9268,5.7478,6.9045
TRM,Hybrid raw,0.05,0.0,426.7035,277.9121,99.2258,4.5029,8.6415,8.1556,7.1488,11.6756
SCC,Hybrid raw,0.05,0.0,309.6954,135.9866,51.426,3.8494,9.8952,9.4089,9.4227,13.3477
ISB,Hybrid raw,0.05,0.0,948.9583,597.2359,203.2331,22.6686,7.5008,6.9854,5.5985,6.7851
SHA,Hybrid raw,0.05,0.5,5542.0062,1618.243,809.2049,196.4709,6.1731,2.5553,7.6491,1.068
BND,Hybrid raw,0.05,0.5,8043.1398,2220.8589,1201.91,268.2212,6.2501,3.1215,7.86,0.7923
ORO,Hybrid raw,0.05,0.5,4013.2717,1450.3673,670.0571,55.1061,8.5392,1.5958,12.1751,2.2817
YRS,Hybrid raw,0.05,0.5,2073.7262,832.4248,345.2692,22.0246,8.2471,0.4327,5.6511,0.532
FOL,Hybrid raw,0.05,0.5,2648.8924,1153.0396,456.1493,16.7048,8.5224,1.3718,2.4827,-0.0652
MKM,Hybrid raw,0.05,0.5,720.2612,423.6153,164.2455,4.6456,7.331,1.7348,4.1407,-0.8063
NHG,Hybrid raw,0.05,0.5,143.3416,25.7939,35.649,0.5958,15.9831,13.1356,15.7372,16.3635
NML,Hybrid raw,0.05,0.5,1032.2415,552.0433,200.3502,21.0199,7.8253,3.1033,4.7529,0.5942
TLG,Hybrid raw,0.05,0.5,1940.7736,1200.6939,436.5134,18.8431,6.7374,2.7623,5.6232,-0.2886
MRC,Hybrid raw,0.05,0.5,917.6942,569.7742,215.8486,3.1892,8.0922,3.0548,5.3455,-3.5866
MIL,Hybrid raw,0.05,0.5,1740.4724,1213.1835,423.3197,20.2689,6.7463,4.5718,8.2668,1.9742
PNF,Hybrid raw,0.05,0.5,1601.5727,1134.4581,401.1899,19.7729,6.6735,4.8393,8.9771,0.6761
TRM,Hybrid raw,0.05,0.5,424.0026,267.5739,99.0939,4.0173,7.9539,4.1323,7.0064,-0.3681
SCC,Hybrid raw,0.05,0.5,312.3241,131.2192,54.2794,3.4583,10.828,5.5733,15.494,1.8293
ISB,Hybrid raw,0.05,0.5,942.5338,576.2387,199.7173,21.5009,6.773,3.2241,3.7717,1.2845
SHA,Hybrid raw,0.05,1.0,5558.1434,1575.9524,815.9942,194.6136,6.4823,-0.1249,8.5522,0.1126
BND,Hybrid raw,0.05,1.0,8063.3419,2174.8327,1210.6848,265.9092,6.517,0.9844,8.6475,-0.0765
ORO,Hybrid raw,0.05,1.0,4044.8059,1381.559,694.5544,53.9802,9.392,-3.2241,16.2762,0.1919
YRS,Hybrid raw,0.05,1.0,2080.5288,779.9714,352.279,20.9869,8.6022,-5.8959,7.7961,-4.2046
FOL,Hybrid raw,0.05,1.0,2652.4187,1088.3391,463.2205,15.6262,8.6669,-4.3165,4.0714,-6.518
MKM,Hybrid raw,0.05,1.0,712.2295,398.298,158.4228,4.1129,6.1341,-4.3454,0.4489,-12.1811
NHG,Hybrid raw,0.05,1.0,144.7728,25.6036,36.1112,0.6408,17.1412,12.3009,17.2378,25.1667
NML,Hybrid raw,0.05,1.0,1034.2256,525.7944,194.6552,20.1748,8.0325,-1.7991,1.7753,-3.4505
TLG,Hybrid raw,0.05,1.0,1927.5107,1150.1866,433.4384,17.6423,6.0079,-1.5604,4.8791,-6.6426
MRC,Hybrid raw,0.05,1.0,910.3932,541.318,210.7279,2.726,7.2322,-2.0921,2.8463,-17.5908
MIL,Hybrid raw,0.05,1.0,1726.0695,1177.5733,427.8312,19.2775,5.863,1.5023,9.4206,-3.0134
PNF,Hybrid raw,0.05,1.0,1592.1379,1106.9421,407.9341,18.7955,6.0451,2.2964,10.8091,-4.3005
TRM,Hybrid raw,0.05,1.0,421.7035,256.6084,97.4524,3.6576,7.3685,-0.1352,5.2338,-9.2879
SCC,Hybrid raw,0.05,1.0,315.2215,127.2492,56.6867,3.1548,11.8561,2.3792,20.6161,-7.1062
ISB,Hybrid raw,0.05,1.0,936.6911,554.3504,194.5543,20.478,6.1111,-0.6969,1.0891,-3.5345
SHA,Hybrid raw,0.05,1.5,5572.2861,1540.0914,820.5315,193.3102,6.7532,-2.3976,9.1558,-0.5579
BND,Hybrid raw,0.05,1.5,8081.1647,2135.826,1226.8176,264.2185,6.7524,-0.8268,10.0952,-0.7119
ORO,Hybrid raw,0.05,1.5,4078.5635,1323.958,715.3518,53.3693,10.305,-7.259,19.7579,-0.9419
YRS,Hybrid raw,0.05,1.5,2088.2569,731.9452,367.8849,20.2378,9.0056,-11.6903,12.5714,-7.624
FOL,Hybrid raw,0.05,1.5,2658.938,1029.0217,479.2312,14.8329,8.934,-9.5315,7.6685,-11.2639
MKM,Hybrid raw,0.05,1.5,704.7385,372.4071,150.1813,3.6512,5.0178,-10.5633,-4.7767,-22.0393
NHG,Hybrid raw,0.05,1.5,145.8801,25.4351,36.4719,0.6911,18.0372,11.5618,18.4089,34.9879
NML,Hybrid raw,0.05,1.5,1036.961,497.7865,185.859,19.4788,8.3182,-7.03,-2.8238,-6.7813
TLG,Hybrid raw,0.05,1.5,1915.0991,1096.539,425.6249,16.6425,5.3253,-6.1519,2.9885,-11.9335
MRC,Hybrid raw,0.05,1.5,904.566,511.8911,202.9328,2.3756,6.5458,-7.4145,-0.9581,-28.1836
MIL,Hybrid raw,0.05,1.5,1710.9509,1136.5363,426.7933,17.7467,4.9357,-2.0349,9.1552,-10.7153
PNF,Hybrid raw,0.05,1.5,1582.6465,1074.9765,408.8161,17.8173,5.4129,-0.6576,11.0487,-9.2813
TRM,Hybrid raw,0.05,1.5,419.592,244.4759,94.101,3.3785,6.8309,-4.8569,1.6148,-16.2103
SCC,Hybrid raw,0.05,1.5,317.5323,123.4042,58.6947,2.9243,12.6761,-0.7144,24.8887,-13.8928
ISB,Hybrid raw,0.05,1.5,930.1851,531.9132,188.4235,19.6074,5.3741,-4.7161,-2.0965,-7.6354
SHA,Hybrid raw,0.05,2.0,5584.7726,1510.5659,826.2905,192.4361,6.9925,-4.2687,9.922,-1.0075
BND,Hybrid raw,0.05,2.0,8097.1255,2103.4666,1240.1813,263.0011,6.9633,-2.3294,11.2945,-1.1694
ORO,Hybrid raw,0.05,2.0,4112.9427,1274.433,733.6277,53.0827,11.2348,-10.7281,22.8175,-1.4739
YRS,Hybrid raw,0.05,2.0,2096.785,689.2226,380.615,19.7209,9.4507,-16.8448,16.4668,-9.9836
FOL,Hybrid raw,0.05,2.0,2667.6078,975.201,496.3334,14.2687,9.2891,-14.2632,11.5108,-14.6391
MKM,Hybrid raw,0.05,2.0,697.6394,346.5647,140.3304,3.2445,3.96,-16.7695,-11.0227,-30.723
NHG,Hybrid raw,0.05,2.0,146.7472,25.289,36.7425,0.7437,18.7387,10.9211,19.2874,45.2653
NML,Hybrid raw,0.05,2.0,1040.988,469.2803,175.8758,18.9151,8.7389,-12.3541,-8.0435,-9.479
TLG,Hybrid raw,0.05,2.0,1903.2154,1039.5682,411.7037,15.7953,4.6718,-11.0278,-0.38,-16.4164
MRC,Hybrid raw,0.05,2.0,899.8521,482.2889,192.6445,2.1293,5.9906,-12.7686,-5.9793,-35.6288
MIL,Hybrid raw,0.05,2.0,1695.4129,1091.1503,420.3464,16.5551,3.9827,-5.947,7.5064,-16.7105
PNF,Hybrid raw,0.05,2.0,1572.2367,1037.1869,403.6663,16.4741,4.7196,-4.1499,9.6498,-16.1202
TRM,Hybrid raw,0.05,2.0,417.1743,231.6063,89.6674,3.1707,6.2153,-9.8653,-3.1728,-21.3654
SCC,Hybrid raw,0.05,2.0,319.8245,119.7393,60.433,2.7453,13.4895,-3.663,28.5875,-19.1649
ISB,Hybrid raw,0.05,2.0,923.2679,508.9673,181.6346,18.6515,4.5905,-8.8265,-5.6239,-12.1382
SHA,Hybrid raw,0.05,2.5,5596.3617,1486.0056,835.6223,191.913,7.2145,-5.8252,11.1634,-1.2766
BND,Hybrid raw,0.05,2.5,8111.6244,2076.1005,1251.4107,262.1761,7.1548,-3.6,12.3022,-1.4793
ORO,Hybrid raw,0.05,2.5,4148.0903,1231.7056,750.0155,53.0199,12.1853,-13.7211,25.561,-1.5904
YRS,Hybrid raw,0.05,2.5,2106.0543,651.6308,391.5247,19.3723,9.9346,-21.3803,19.8052,-11.5744
FOL,Hybrid raw,0.05,2.5,2678.2179,926.6631,511.8347,13.8837,9.7238,-18.5305,14.9935,-16.9422
MKM,Hybrid raw,0.05,2.5,690.9426,320.3781,135.0309,2.9205,2.962,-23.0585,-14.3829,-37.6418
NHG,Hybrid raw,0.05,2.5,147.4592,25.1659,36.9629,0.8032,19.3149,10.3812,20.0032,56.8875
NML,Hybrid raw,0.05,2.5,1046.0232,440.5925,179.1494,18.4507,9.2649,-17.712,-6.3319,-11.7013
TLG,Hybrid raw,0.05,2.5,1893.179,980.5109,391.9416,15.0343,4.1198,-16.0822,-5.1619,-20.4433
MRC,Hybrid raw,0.05,2.5,896.3768,452.1829,179.9391,1.962,5.5812,-18.2139,-12.1802,-40.6855
MIL,Hybrid raw,0.05,2.5,1678.9802,1042.7256,409.2163,15.627,2.9749,-10.121,4.6598,-21.3796
PNF,Hybrid raw,0.05,2.5,1557.9413,993.0914,392.7011,15.4282,3.7674,-8.2249,6.6713,-21.4454
TRM,Hybrid raw,0.05,2.5,414.9425,218.9669,84.277,3.0311,5.6471,-14.7842,-8.9937,-24.8276
SCC,Hybrid raw,0.05,2.5,321.1857,116.6198,61.5244,2.6172,13.9725,-6.1728,30.9096,-22.9361
ISB,Hybrid raw,0.05,2.5,916.6327,486.2812,174.2585,17.6984,3.8389,-12.8904,-9.4565,-16.6279
SHA,Hybrid raw,0.05,3.0,5607.6321,1465.2142,843.2912,191.659,7.4304,-7.1429,12.1836,-1.4073
BND,Hybrid raw,0.05,3.0,8125.278,2052.5583,1261.0411,261.6373,7.3352,-4.6932,13.1664,-1.6818
ORO,Hybrid raw,0.05,3.0,4183.3881,1194.6643,764.5423,53.0844,13.14,-16.3158,27.993,-1.4708
YRS,Hybrid raw,0.05,3.0,2116.309,619.5717,400.5857,19.1725,10.4699,-25.2482,22.5778,-12.4868
FOL,Hybrid raw,0.05,3.0,2689.8473,883.0096,525.495,13.661,10.2003,-22.3684,18.0625,-18.2746
MKM,Hybrid raw,0.05,3.0,684.8966,295.7814,135.5313,2.6908,2.061,-28.9656,-14.0656,-42.5459
NHG,Hybrid raw,0.05,3.0,148.0413,25.0653,37.1191,0.8721,19.7859,9.9402,20.5101,70.3477
NML,Hybrid raw,0.05,3.0,1051.6572,413.5071,180.8783,18.0996,9.8534,-22.7706,-5.4279,-13.3812
TLG,Hybrid raw,0.05,3.0,1884.2543,919.483,366.2827,14.3362,3.6289,-21.3054,-11.3705,-24.1375
MRC,Hybrid raw,0.05,3.0,894.0042,421.9918,179.2413,1.853,5.3018,-23.6745,-12.5208,-43.9827
MIL,Hybrid raw,0.05,3.0,1662.4511,990.0871,392.6852,14.8805,1.9611,-14.6583,0.4318,-25.1352
PNF,Hybrid raw,0.05,3.0,1540.0298,942.1256,375.9684,14.5898,2.5744,-12.9348,2.1261,-25.7141
TRM,Hybrid raw,0.05,3.0,412.7031,206.4609,81.443,2.9405,5.077,-19.6512,-12.0539,-27.0733
SCC,Hybrid raw,0.05,3.0,322.4077,113.7443,62.4921,2.5317,14.4062,-8.4863,32.9688,-25.4539
ISB,Hybrid raw,0.05,3.0,910.5015,464.3732,166.2469,16.9483,3.1443,-16.8149,-13.6193,-20.1615
SHA,Hybrid raw,0.05,3.5,5618.7087,1447.7815,849.7462,191.6267,7.6426,-8.2476,13.0423,-1.4239
BND,Hybrid raw,0.05,3.5,8138.1107,2032.2678,1269.3938,261.3237,7.5047,-5.6353,13.916,-1.7997
ORO,Hybrid raw,0.05,3.5,4218.5042,1161.3828,777.3342,53.2,14.0897,-18.6471,30.1345,-1.2561
YRS,Hybrid raw,0.05,3.5,2127.4233,591.7434,408.6387,19.0775,11.05,-28.6057,25.042,-12.9201
FOL,Hybrid raw,0.05,3.5,2702.5624,844.1844,537.6769,13.5819,10.7212,-25.7818,20.7994,-18.7477
MKM,Hybrid raw,0.05,3.5,679.5095,272.596,134.5542,2.5464,1.2583,-34.5338,-14.6852,-45.6285
NHG,Hybrid raw,0.05,3.5,148.379,24.9943,37.236,0.9525,20.0591,9.6284,20.8898,86.05
NML,Hybrid raw,0.05,3.5,1057.5937,387.1824,186.3244,17.8379,10.4735,-27.6872,-2.5805,-14.6339
TLG,Hybrid raw,0.05,3.5,1876.4785,857.9485,359.0071,13.6897,3.2013,-26.5718,-13.131,-27.5587
